index,Unnamed: 0,id,carpark_id,max_carpark_full,current_carpark_full_total,calculated
42678,42678,2023-07-16T09:00:00-61,61,313,15,2023-07-16 09:00:00
42690,42690,2023-05-06T06:00:00-51,51,87,12,2023-05-06 06:00:00
42691,42691,2023-05-06T21:00:00-61,61,313,0,2023-05-06 21:00:00
42693,42693,2023-06-16T14:00:00-51,51,83,30,2023-06-16 14:00:00
42695,42695,2023-08-26T01:00:00-51,51,83,1,2023-08-26 01:00:00
42696,42696,2023-09-30T11:00:00-71,71,469,24,2023-09-30 11:00:00
42702,42702,2023-02-03T03:00:00-61,61,313,18,2023-02-03 03:00:00
42710,42710,2023-07-14T22:00:00-71,71,469,5,2023-07-14 22:00:00
42714,42714,2023-09-17T10:00:00-51,51,83,0,2023-09-17 10:00:00
42718,42718,2023-03-22T03:00:00-71,71,469,9,2023-03-22 03:00:00
42721,42721,2023-09-06T18:00:00-71,71,469,21,2023-09-06 18:00:00
42727,42727,2023-02-01T09:00:00-71,71,408,233,2023-02-01 09:00:00
42729,42729,2023-02-14T21:00:00-61,61,313,21,2023-02-14 21:00:00
42738,42738,2023-09-12T16:00:00-71,71,469,52,2023-09-12 16:00:00
42742,42742,2023-06-19T15:00:00-51,51,83,30,2023-06-19 15:00:00
42750,42750,2023-08-31T22:00:00-61,61,313,15,2023-08-31 22:00:00
42760,42760,2023-09-05T10:00:00-51,51,83,41,2023-09-05 10:00:00
42766,42766,2023-04-14T01:00:00-61,61,313,9,2023-04-14 01:00:00
42771,42771,2023-02-15T11:00:00-51,51,87,66,2023-02-15 11:00:00
42775,42775,2023-09-19T21:00:00-71,71,469,8,2023-09-19 21:00:00
42781,42781,2023-02-28T04:00:00-71,71,469,43,2023-02-28 04:00:00
42800,42800,2023-09-30T20:00:00-61,61,313,2,2023-09-30 20:00:00
42805,42805,2023-04-18T10:00:00-61,61,313,243,2023-04-18 10:00:00
42811,42811,2023-04-10T03:00:00-61,61,313,4,2023-04-10 03:00:00
42817,42817,2023-05-30T22:00:00-61,61,313,2,2023-05-30 22:00:00
42820,42820,2023-08-29T17:00:00-51,51,83,8,2023-08-29 17:00:00
42821,42821,2023-04-05T16:00:00-71,71,469,27,2023-04-05 16:00:00
42823,42823,2023-08-30T05:00:00-51,51,83,0,2023-08-30 05:00:00
42824,42824,2023-07-15T23:00:00-61,61,313,16,2023-07-15 23:00:00
42827,42827,2023-04-28T03:00:00-51,51,87,2,2023-04-28 03:00:00
42830,42830,2023-06-15T17:00:00-61,61,313,40,2023-06-15 17:00:00
42848,42848,2023-04-30T10:00:00-71,71,469,20,2023-04-30 10:00:00
42852,42852,2023-04-04T18:00:00-71,71,469,144,2023-04-04 18:00:00
42854,42854,2023-05-02T20:00:00-71,71,469,8,2023-05-02 20:00:00
42866,42866,2023-05-14T01:00:00-51,51,87,3,2023-05-14 01:00:00
42869,42869,2023-03-11T02:00:00-71,71,469,2,2023-03-11 02:00:00
42889,42889,2023-06-10T06:00:00-61,61,313,9,2023-06-10 06:00:00
42894,42894,2023-06-05T21:00:00-61,61,313,0,2023-06-05 21:00:00
42897,42897,2023-06-28T12:00:00-51,51,83,54,2023-06-28 12:00:00
42909,42909,2023-07-01T22:00:00-61,61,313,2,2023-07-01 22:00:00
42910,42910,2023-05-26T01:00:00-61,61,313,7,2023-05-26 01:00:00
42915,42915,2023-05-01T04:00:00-51,51,87,3,2023-05-01 04:00:00
42916,42916,2023-09-01T03:00:00-51,51,83,1,2023-09-01 03:00:00
42921,42921,2023-07-05T03:00:00-61,61,313,25,2023-07-05 03:00:00
42922,42922,2023-03-12T09:00:00-51,51,87,2,2023-03-12 09:00:00
42927,42927,2023-08-08T01:00:00-61,61,313,17,2023-08-08 01:00:00
42939,42939,2023-05-17T14:00:00-61,61,313,38,2023-05-17 14:00:00
42941,42941,2023-03-30T20:00:00-61,61,313,26,2023-03-30 20:00:00
42952,42952,2023-05-05T06:00:00-71,71,469,175,2023-05-05 06:00:00
42953,42953,2023-09-25T15:00:00-51,51,83,14,2023-09-25 15:00:00
42960,42960,2023-10-10T13:00:00-61,61,313,288,2023-10-10 13:00:00
42965,42965,2023-04-02T08:00:00-71,71,469,10,2023-04-02 08:00:00
42975,42975,2023-10-04T22:00:00-61,61,313,8,2023-10-04 22:00:00
42979,42979,2023-09-22T23:00:00-71,71,469,22,2023-09-22 23:00:00
42991,42991,2023-08-21T07:00:00-61,61,313,79,2023-08-21 07:00:00
42994,42994,2023-08-23T07:00:00-51,51,83,39,2023-08-23 07:00:00
42999,42999,2023-10-04T06:00:00-61,61,313,98,2023-10-04 06:00:00
43000,43000,2023-09-02T12:00:00-51,51,83,11,2023-09-02 12:00:00
43006,43006,2023-07-28T00:00:00-71,71,469,12,2023-07-28 00:00:00
43007,43007,2023-07-18T00:00:00-51,51,83,0,2023-07-18 00:00:00
43010,43010,2023-08-10T22:00:00-51,51,83,0,2023-08-10 22:00:00
43012,43012,2023-05-08T14:00:00-71,71,469,127,2023-05-08 14:00:00
43013,43013,2023-06-06T02:00:00-51,51,83,0,2023-06-06 02:00:00
43015,43015,2023-05-24T03:00:00-71,71,469,39,2023-05-24 03:00:00
43025,43025,2023-04-08T12:00:00-61,61,313,5,2023-04-08 12:00:00
43030,43030,2023-09-23T19:00:00-71,71,469,26,2023-09-23 19:00:00
43034,43034,2023-09-30T04:00:00-51,51,83,2,2023-09-30 04:00:00
43044,43044,2023-02-25T12:00:00-61,61,313,67,2023-02-25 12:00:00
43049,43049,2023-02-02T07:00:00-61,61,313,69,2023-02-02 07:00:00
43062,43062,2023-02-08T06:00:00-61,61,313,24,2023-02-08 06:00:00
43069,43069,2023-06-30T08:00:00-61,61,313,190,2023-06-30 08:00:00
43072,43072,2023-07-11T14:00:00-61,61,313,104,2023-07-11 14:00:00
43083,43083,2023-08-21T23:00:00-51,51,83,0,2023-08-21 23:00:00
43096,43096,2023-04-15T13:00:00-61,61,313,50,2023-04-15 13:00:00
43099,43099,2023-09-24T16:00:00-61,61,313,3,2023-09-24 16:00:00
43101,43101,2023-06-19T18:00:00-71,71,469,29,2023-06-19 18:00:00
43112,43112,2023-10-03T11:00:00-51,51,83,0,2023-10-03 11:00:00
43114,43114,2023-03-19T09:00:00-71,71,469,15,2023-03-19 09:00:00
43117,43117,2023-09-15T03:00:00-51,51,83,0,2023-09-15 03:00:00
43118,43118,2023-06-25T15:00:00-71,71,469,24,2023-06-25 15:00:00
43122,43122,2023-06-21T17:00:00-71,71,469,0,2023-06-21 17:00:00
43127,43127,2023-08-14T14:00:00-71,71,469,177,2023-08-14 14:00:00
43137,43137,2023-04-23T21:00:00-71,71,469,8,2023-04-23 21:00:00
43142,43142,2023-07-26T13:00:00-61,61,313,70,2023-07-26 13:00:00
43165,43165,2023-04-09T09:00:00-51,51,87,0,2023-04-09 09:00:00
43168,43168,2023-04-02T13:00:00-71,71,469,19,2023-04-02 13:00:00
43174,43174,2023-03-08T17:00:00-61,61,313,22,2023-03-08 17:00:00
43180,43180,2023-09-16T11:00:00-71,71,469,66,2023-09-16 11:00:00
43183,43183,2023-07-23T06:00:00-51,51,83,0,2023-07-23 06:00:00
43185,43185,2023-09-04T10:00:00-71,71,469,211,2023-09-04 10:00:00
43187,43187,2023-09-03T09:00:00-51,51,83,1,2023-09-03 09:00:00
43188,43188,2023-02-01T00:00:00-61,61,313,18,2023-02-01 00:00:00
43192,43192,2023-03-12T17:00:00-61,61,313,9,2023-03-12 17:00:00
43197,43197,2023-09-12T21:00:00-71,71,469,28,2023-09-12 21:00:00
43199,43199,2023-05-27T21:00:00-71,71,469,9,2023-05-27 21:00:00
43208,43208,2023-06-03T13:00:00-61,61,313,98,2023-06-03 13:00:00
43210,43210,2023-07-11T18:00:00-71,71,469,116,2023-07-11 18:00:00
43213,43213,2023-08-28T02:00:00-71,71,469,9,2023-08-28 02:00:00
43218,43218,2023-03-19T02:00:00-71,71,469,11,2023-03-19 02:00:00
43224,43224,2023-09-01T22:00:00-51,51,83,3,2023-09-01 22:00:00
43235,43235,2023-06-05T04:00:00-51,51,83,2,2023-06-05 04:00:00
43236,43236,2023-08-05T11:00:00-51,51,83,7,2023-08-05 11:00:00
43244,43244,2023-02-04T23:00:00-71,71,408,79,2023-02-04 23:00:00
43249,43249,2023-05-01T22:00:00-61,61,313,3,2023-05-01 22:00:00
43250,43250,2023-05-22T03:00:00-51,51,87,3,2023-05-22 03:00:00
43255,43255,2023-04-04T22:00:00-71,71,469,43,2023-04-04 22:00:00
43260,43260,2023-08-20T21:00:00-51,51,83,1,2023-08-20 21:00:00
43265,43265,2023-05-28T01:00:00-51,51,87,0,2023-05-28 01:00:00
43273,43273,2023-07-22T04:00:00-71,71,469,15,2023-07-22 04:00:00
43274,43274,2023-02-28T17:00:00-71,71,469,42,2023-02-28 17:00:00
43275,43275,2023-09-20T11:00:00-71,71,469,259,2023-09-20 11:00:00
43282,43282,2023-04-30T07:00:00-51,51,87,4,2023-04-30 07:00:00
43283,43283,2023-07-06T05:00:00-71,71,469,69,2023-07-06 05:00:00
43286,43286,2023-05-18T08:00:00-51,51,87,1,2023-05-18 08:00:00
43287,43287,2023-09-22T06:00:00-61,61,313,28,2023-09-22 06:00:00
43292,43292,2023-09-10T19:00:00-51,51,83,5,2023-09-10 19:00:00
43306,43306,2023-05-27T03:00:00-51,51,87,0,2023-05-27 03:00:00
43314,43314,2023-03-02T09:00:00-51,51,87,64,2023-03-02 09:00:00
43319,43319,2023-05-19T18:00:00-61,61,313,5,2023-05-19 18:00:00
43322,43322,2023-06-06T12:00:00-51,51,83,54,2023-06-06 12:00:00
43331,43331,2023-09-25T22:00:00-51,51,83,0,2023-09-25 22:00:00
43332,43332,2023-07-05T19:00:00-61,61,313,16,2023-07-05 19:00:00
43337,43337,2023-03-06T18:00:00-71,71,469,11,2023-03-06 18:00:00
43345,43345,2023-05-13T23:00:00-71,71,469,26,2023-05-13 23:00:00
43348,43348,2023-08-20T23:00:00-51,51,83,2,2023-08-20 23:00:00
43350,43350,2023-02-02T18:00:00-71,71,408,18,2023-02-02 18:00:00
43363,43363,2023-07-29T08:00:00-71,71,469,11,2023-07-29 08:00:00
43371,43371,2023-04-22T06:00:00-71,71,469,77,2023-04-22 06:00:00
43375,43375,2023-03-22T04:00:00-71,71,469,8,2023-03-22 04:00:00
43382,43382,2023-06-18T17:00:00-61,61,313,9,2023-06-18 17:00:00
43386,43386,2023-05-10T01:00:00-51,51,87,3,2023-05-10 01:00:00
43417,43417,2023-05-02T15:00:00-61,61,313,58,2023-05-02 15:00:00
43419,43419,2023-05-28T12:00:00-71,71,469,8,2023-05-28 12:00:00
43420,43420,2023-07-23T09:00:00-61,61,313,24,2023-07-23 09:00:00
43422,43422,2023-05-02T22:00:00-51,51,87,0,2023-05-02 22:00:00
43424,43424,2023-07-24T00:00:00-71,71,469,11,2023-07-24 00:00:00
43428,43428,2023-08-05T11:00:00-61,61,313,15,2023-08-05 11:00:00
43436,43436,2023-10-06T03:00:00-71,71,469,8,2023-10-06 03:00:00
43439,43439,2023-02-12T18:00:00-51,51,87,0,2023-02-12 18:00:00
43447,43447,2023-07-19T11:00:00-51,51,83,61,2023-07-19 11:00:00
43464,43464,2023-07-22T10:00:00-51,51,83,13,2023-07-22 10:00:00
43465,43465,2023-09-17T08:00:00-61,61,313,9,2023-09-17 08:00:00
43474,43474,2023-10-03T00:00:00-61,61,313,0,2023-10-03 00:00:00
43479,43479,2023-07-18T08:00:00-61,61,313,137,2023-07-18 08:00:00
43482,43482,2023-09-24T22:00:00-61,61,313,2,2023-09-24 22:00:00
43500,43500,2023-05-17T19:00:00-71,71,469,12,2023-05-17 19:00:00
43501,43501,2023-10-03T08:00:00-71,71,469,11,2023-10-03 08:00:00
43516,43516,2023-08-14T07:00:00-71,71,469,112,2023-08-14 07:00:00
43518,43518,2023-07-01T19:00:00-61,61,313,5,2023-07-01 19:00:00
43527,43527,2023-02-16T17:00:00-71,71,408,42,2023-02-16 17:00:00
43534,43534,2023-06-17T05:00:00-51,51,83,1,2023-06-17 05:00:00
43540,43540,2023-09-28T19:00:00-51,51,83,0,2023-09-28 19:00:00
43541,43541,2023-02-08T19:00:00-71,71,408,1,2023-02-08 19:00:00
43547,43547,2023-03-09T02:00:00-51,51,87,3,2023-03-09 02:00:00
43552,43552,2023-08-18T04:00:00-51,51,83,0,2023-08-18 04:00:00
43553,43553,2023-04-23T08:00:00-61,61,313,2,2023-04-23 08:00:00
43558,43558,2023-07-15T12:00:00-71,71,469,71,2023-07-15 12:00:00
43561,43561,2023-09-29T06:00:00-71,71,469,185,2023-09-29 06:00:00
43568,43568,2023-07-23T00:00:00-71,71,469,14,2023-07-23 00:00:00
43574,43574,2023-09-11T01:00:00-71,71,469,19,2023-09-11 01:00:00
43600,43600,2023-04-30T04:00:00-51,51,87,4,2023-04-30 04:00:00
43603,43603,2023-05-01T09:00:00-71,71,469,16,2023-05-01 09:00:00
43610,43610,2023-10-09T04:00:00-61,61,313,2,2023-10-09 04:00:00
43612,43612,2023-02-17T01:00:00-71,71,408,14,2023-02-17 01:00:00
43617,43617,2023-04-05T04:00:00-71,71,469,52,2023-04-05 04:00:00
43625,43625,2023-06-12T11:00:00-51,51,83,67,2023-06-12 11:00:00
43630,43630,2023-02-02T16:00:00-61,61,313,77,2023-02-02 16:00:00
43635,43635,2023-09-06T19:00:00-71,71,469,16,2023-09-06 19:00:00
43640,43640,2023-02-01T09:00:00-61,61,313,174,2023-02-01 09:00:00
43642,43642,2023-07-25T12:00:00-71,71,469,223,2023-07-25 12:00:00
43643,43643,2023-04-06T21:00:00-71,71,469,0,2023-04-06 21:00:00
43654,43654,2023-07-20T07:00:00-71,71,469,277,2023-07-20 07:00:00
43666,43666,2023-03-03T23:00:00-61,61,313,15,2023-03-03 23:00:00
43669,43669,2023-09-04T03:00:00-51,51,83,4,2023-09-04 03:00:00
43678,43678,2023-07-22T11:00:00-61,61,313,77,2023-07-22 11:00:00
43687,43687,2023-09-22T00:00:00-51,51,83,3,2023-09-22 00:00:00
43693,43693,2023-08-21T22:00:00-61,61,313,73,2023-08-21 22:00:00
43696,43696,2023-08-25T11:00:00-71,71,469,47,2023-08-25 11:00:00
43697,43697,2023-04-04T02:00:00-51,51,87,0,2023-04-04 02:00:00
43699,43699,2023-03-01T13:00:00-71,71,469,247,2023-03-01 13:00:00
43700,43700,2023-07-21T13:00:00-51,51,83,43,2023-07-21 13:00:00
43701,43701,2023-02-25T14:00:00-61,61,313,69,2023-02-25 14:00:00
43706,43706,2023-02-01T06:00:00-51,51,87,3,2023-02-01 06:00:00
43709,43709,2023-06-28T18:00:00-51,51,83,0,2023-06-28 18:00:00
43710,43710,2023-05-14T13:00:00-61,61,313,2,2023-05-14 13:00:00
43713,43713,2023-07-23T22:00:00-71,71,469,11,2023-07-23 22:00:00
43717,43717,2023-05-14T05:00:00-71,71,469,25,2023-05-14 05:00:00
43722,43722,2023-07-04T16:00:00-61,61,313,56,2023-07-04 16:00:00
43730,43730,2023-08-09T19:00:00-61,61,313,1,2023-08-09 19:00:00
43734,43734,2023-08-21T03:00:00-71,71,469,2,2023-08-21 03:00:00
43736,43736,2023-06-06T12:00:00-71,71,469,187,2023-06-06 12:00:00
43738,43738,2023-04-21T16:00:00-51,51,87,1,2023-04-21 16:00:00
43745,43745,2023-07-08T07:00:00-61,61,313,120,2023-07-08 07:00:00
43750,43750,2023-04-30T23:00:00-51,51,87,3,2023-04-30 23:00:00
43758,43758,2023-03-13T14:00:00-71,71,469,126,2023-03-13 14:00:00
43762,43762,2023-04-20T06:00:00-71,71,469,209,2023-04-20 06:00:00
43766,43766,2023-02-07T09:00:00-61,61,313,164,2023-02-07 09:00:00
43772,43772,2023-05-06T09:00:00-61,61,313,56,2023-05-06 09:00:00
43774,43774,2023-03-22T13:00:00-61,61,313,35,2023-03-22 13:00:00
43775,43775,2023-09-15T02:00:00-51,51,83,0,2023-09-15 02:00:00
43777,43777,2023-07-18T22:00:00-71,71,469,12,2023-07-18 22:00:00
43781,43781,2023-09-08T07:00:00-71,71,469,144,2023-09-08 07:00:00
43785,43785,2023-05-10T09:00:00-61,61,313,197,2023-05-10 09:00:00
43798,43798,2023-05-13T19:00:00-61,61,313,0,2023-05-13 19:00:00
43809,43809,2023-04-13T21:00:00-71,71,469,32,2023-04-13 21:00:00
43822,43822,2023-04-15T05:00:00-71,71,469,0,2023-04-15 05:00:00
43823,43823,2023-08-14T12:00:00-71,71,469,202,2023-08-14 12:00:00
43826,43826,2023-02-06T01:00:00-71,71,408,80,2023-02-06 01:00:00
43831,43831,2023-05-25T04:00:00-61,61,313,6,2023-05-25 04:00:00
43833,43833,2023-09-23T03:00:00-51,51,83,0,2023-09-23 03:00:00
43835,43835,2023-05-08T18:00:00-71,71,469,31,2023-05-08 18:00:00
43843,43843,2023-06-01T03:00:00-71,71,469,10,2023-06-01 03:00:00
43846,43846,2023-06-23T03:00:00-61,61,313,7,2023-06-23 03:00:00
43847,43847,2023-09-12T13:00:00-51,51,83,70,2023-09-12 13:00:00
43854,43854,2023-06-20T03:00:00-71,71,469,6,2023-06-20 03:00:00
43864,43864,2023-06-02T20:00:00-61,61,313,91,2023-06-02 20:00:00
43866,43866,2023-03-21T08:00:00-61,61,313,154,2023-03-21 08:00:00
43874,43874,2023-06-03T00:00:00-51,51,83,0,2023-06-03 00:00:00
43875,43875,2023-06-19T01:00:00-61,61,313,14,2023-06-19 01:00:00
43884,43884,2023-04-02T09:00:00-71,71,469,10,2023-04-02 09:00:00
43892,43892,2023-04-05T05:00:00-61,61,313,14,2023-04-05 05:00:00
43894,43894,2023-07-26T19:00:00-51,51,83,0,2023-07-26 19:00:00
43896,43896,2023-08-07T07:00:00-51,51,83,48,2023-08-07 07:00:00
43902,43902,2023-09-15T22:00:00-71,71,469,21,2023-09-15 22:00:00
43905,43905,2023-06-26T10:00:00-51,51,83,48,2023-06-26 10:00:00
43911,43911,2023-10-11T02:00:00-71,71,469,21,2023-10-11 02:00:00
43913,43913,2023-08-27T08:00:00-61,61,313,10,2023-08-27 08:00:00
43918,43918,2023-07-24T02:00:00-51,51,83,0,2023-07-24 02:00:00
43919,43919,2023-04-24T06:00:00-61,61,313,33,2023-04-24 06:00:00
43921,43921,2023-02-03T12:00:00-61,61,313,145,2023-02-03 12:00:00
43929,43929,2023-05-01T10:00:00-51,51,87,3,2023-05-01 10:00:00
43930,43930,2023-05-18T07:00:00-51,51,87,1,2023-05-18 07:00:00
43933,43933,2023-07-11T08:00:00-71,71,469,283,2023-07-11 08:00:00
43943,43943,2023-02-14T05:00:00-51,51,87,0,2023-02-14 05:00:00
43947,43947,2023-08-01T21:00:00-51,51,83,0,2023-08-01 21:00:00
43950,43950,2023-09-02T07:00:00-61,61,313,11,2023-09-02 07:00:00
43960,43960,2023-03-06T21:00:00-61,61,313,21,2023-03-06 21:00:00
43971,43971,2023-10-03T18:00:00-71,71,469,14,2023-10-03 18:00:00
43981,43981,2023-06-21T06:00:00-71,71,469,215,2023-06-21 06:00:00
43985,43985,2023-03-07T03:00:00-51,51,87,0,2023-03-07 03:00:00
43994,43994,2023-02-08T14:00:00-71,71,408,134,2023-02-08 14:00:00
43995,43995,2023-08-28T21:00:00-71,71,469,15,2023-08-28 21:00:00
43996,43996,2023-09-22T04:00:00-51,51,83,4,2023-09-22 04:00:00
44003,44003,2023-05-09T04:00:00-61,61,313,13,2023-05-09 04:00:00
44005,44005,2023-09-10T09:00:00-51,51,83,3,2023-09-10 09:00:00
44012,44012,2023-07-03T16:00:00-61,61,313,54,2023-07-03 16:00:00
44018,44018,2023-06-15T01:00:00-51,51,83,0,2023-06-15 01:00:00
44026,44026,2023-04-23T08:00:00-51,51,87,1,2023-04-23 08:00:00
44042,44042,2023-02-25T10:00:00-51,51,87,20,2023-02-25 10:00:00
44048,44048,2023-08-01T17:00:00-71,71,469,46,2023-08-01 17:00:00
44050,44050,2023-03-17T22:00:00-51,51,87,0,2023-03-17 22:00:00
44056,44056,2023-08-16T17:00:00-71,71,469,8,2023-08-16 17:00:00
44066,44066,2023-09-10T21:00:00-61,61,313,7,2023-09-10 21:00:00
44075,44075,2023-06-06T22:00:00-71,71,469,53,2023-06-06 22:00:00
44082,44082,2023-08-24T01:00:00-71,71,469,12,2023-08-24 01:00:00
44091,44091,2023-06-30T01:00:00-61,61,313,9,2023-06-30 01:00:00
44097,44097,2023-07-28T17:00:00-51,51,83,3,2023-07-28 17:00:00
44113,44113,2023-05-29T13:00:00-51,51,87,0,2023-05-29 13:00:00
44114,44114,2023-09-11T16:00:00-71,71,469,39,2023-09-11 16:00:00
44115,44115,2023-10-10T20:00:00-71,71,469,21,2023-10-10 20:00:00
44127,44127,2023-03-15T00:00:00-61,61,313,15,2023-03-15 00:00:00
44132,44132,2023-10-07T01:00:00-51,51,83,0,2023-10-07 01:00:00
44133,44133,2023-10-09T11:00:00-51,51,83,74,2023-10-09 11:00:00
44135,44135,2023-07-22T22:00:00-61,61,313,24,2023-07-22 22:00:00
44141,44141,2023-08-15T23:00:00-61,61,313,7,2023-08-15 23:00:00
44151,44151,2023-04-19T14:00:00-71,71,469,184,2023-04-19 14:00:00
44153,44153,2023-08-24T13:00:00-51,51,83,16,2023-08-24 13:00:00
44157,44157,2023-04-21T01:00:00-51,51,87,0,2023-04-21 01:00:00
44164,44164,2023-09-21T18:00:00-61,61,313,9,2023-09-21 18:00:00
44166,44166,2023-07-16T09:00:00-51,51,83,1,2023-07-16 09:00:00
44167,44167,2023-06-17T20:00:00-61,61,313,0,2023-06-17 20:00:00
44169,44169,2023-06-21T02:00:00-51,51,83,1,2023-06-21 02:00:00
44172,44172,2023-04-24T10:00:00-51,51,87,82,2023-04-24 10:00:00
44181,44181,2023-09-17T22:00:00-51,51,83,2,2023-09-17 22:00:00
44186,44186,2023-02-17T12:00:00-51,51,87,47,2023-02-17 12:00:00
44191,44191,2023-05-13T18:00:00-51,51,87,4,2023-05-13 18:00:00
44192,44192,2023-02-05T07:00:00-71,71,408,81,2023-02-05 07:00:00
44198,44198,2023-07-09T00:00:00-61,61,313,8,2023-07-09 00:00:00
44200,44200,2023-08-27T20:00:00-51,51,83,0,2023-08-27 20:00:00
44201,44201,2023-04-04T23:00:00-71,71,469,43,2023-04-04 23:00:00
44203,44203,2023-06-16T05:00:00-71,71,469,88,2023-06-16 05:00:00
44209,44209,2023-04-24T04:00:00-51,51,87,1,2023-04-24 04:00:00
44212,44212,2023-03-21T11:00:00-71,71,469,255,2023-03-21 11:00:00
44217,44217,2023-07-14T01:00:00-71,71,469,9,2023-07-14 01:00:00
44219,44219,2023-09-16T19:00:00-61,61,313,14,2023-09-16 19:00:00
44221,44221,2023-07-29T13:00:00-71,71,469,6,2023-07-29 13:00:00
44223,44223,2023-03-16T12:00:00-61,61,313,163,2023-03-16 12:00:00
44237,44237,2023-08-26T22:00:00-61,61,313,10,2023-08-26 22:00:00
44244,44244,2023-02-03T22:00:00-61,61,313,14,2023-02-03 22:00:00
44250,44250,2023-07-31T08:00:00-71,71,469,172,2023-07-31 08:00:00
44261,44261,2023-09-24T19:00:00-61,61,313,4,2023-09-24 19:00:00
44265,44265,2023-09-03T10:00:00-61,61,313,10,2023-09-03 10:00:00
44278,44278,2023-08-06T14:00:00-61,61,313,7,2023-08-06 14:00:00
44287,44287,2023-09-18T19:00:00-61,61,313,30,2023-09-18 19:00:00
44292,44292,2023-10-06T18:00:00-51,51,83,1,2023-10-06 18:00:00
44297,44297,2023-08-18T04:00:00-61,61,313,2,2023-08-18 04:00:00
44303,44303,2023-07-20T16:00:00-51,51,83,3,2023-07-20 16:00:00
44305,44305,2023-02-14T03:00:00-61,61,313,26,2023-02-14 03:00:00
44306,44306,2023-06-21T18:00:00-51,51,83,3,2023-06-21 18:00:00
44307,44307,2023-07-02T14:00:00-51,51,83,1,2023-07-02 14:00:00
44310,44310,2023-04-11T00:00:00-51,51,87,4,2023-04-11 00:00:00
44316,44316,2023-02-14T17:00:00-61,61,313,35,2023-02-14 17:00:00
44319,44319,2023-04-07T05:00:00-61,61,313,0,2023-04-07 05:00:00
44320,44320,2023-07-25T01:00:00-71,71,469,13,2023-07-25 01:00:00
44324,44324,2023-04-15T17:00:00-61,61,313,23,2023-04-15 17:00:00
44331,44331,2023-03-17T12:00:00-71,71,469,179,2023-03-17 12:00:00
44338,44338,2023-06-29T04:00:00-51,51,83,1,2023-06-29 04:00:00
44345,44345,2023-02-08T09:00:00-61,61,313,101,2023-02-08 09:00:00
44346,44346,2023-05-19T02:00:00-61,61,313,4,2023-05-19 02:00:00
44347,44347,2023-04-05T22:00:00-51,51,87,0,2023-04-05 22:00:00
44348,44348,2023-07-27T17:00:00-71,71,469,52,2023-07-27 17:00:00
44357,44357,2023-02-23T17:00:00-61,61,313,41,2023-02-23 17:00:00
44360,44360,2023-09-26T07:00:00-71,71,469,339,2023-09-26 07:00:00
44390,44390,2023-05-25T17:00:00-61,61,313,44,2023-05-25 17:00:00
44398,44398,2023-10-09T12:00:00-71,71,469,238,2023-10-09 12:00:00
44401,44401,2023-03-18T06:00:00-71,71,469,19,2023-03-18 06:00:00
44406,44406,2023-06-02T23:00:00-61,61,313,91,2023-06-02 23:00:00
44407,44407,2023-05-18T22:00:00-71,71,469,8,2023-05-18 22:00:00
44416,44416,2023-04-16T20:00:00-51,51,87,0,2023-04-16 20:00:00
44420,44420,2023-04-04T22:00:00-51,51,87,0,2023-04-04 22:00:00
44421,44421,2023-05-16T04:00:00-71,71,469,11,2023-05-16 04:00:00
44424,44424,2023-09-08T18:00:00-61,61,313,21,2023-09-08 18:00:00
44430,44430,2023-03-20T21:00:00-51,51,87,1,2023-03-20 21:00:00
44437,44437,2023-08-06T16:00:00-61,61,313,9,2023-08-06 16:00:00
44440,44440,2023-03-12T01:00:00-71,71,469,7,2023-03-12 01:00:00
44450,44450,2023-05-03T21:00:00-61,61,313,0,2023-05-03 21:00:00
44461,44461,2023-06-10T12:00:00-61,61,313,14,2023-06-10 12:00:00
44464,44464,2023-05-03T17:00:00-61,61,313,3,2023-05-03 17:00:00
44469,44469,2023-06-21T15:00:00-71,71,469,0,2023-06-21 15:00:00
44472,44472,2023-04-28T08:00:00-71,71,469,224,2023-04-28 08:00:00
44477,44477,2023-04-12T04:00:00-61,61,313,2,2023-04-12 04:00:00
44484,44484,2023-07-26T03:00:00-51,51,83,1,2023-07-26 03:00:00
44485,44485,2023-10-06T22:00:00-71,71,469,6,2023-10-06 22:00:00
44489,44489,2023-07-30T12:00:00-61,61,313,3,2023-07-30 12:00:00
44490,44490,2023-03-08T11:00:00-51,51,87,74,2023-03-08 11:00:00
44493,44493,2023-03-17T07:00:00-71,71,469,163,2023-03-17 07:00:00
44498,44498,2023-04-24T02:00:00-51,51,87,1,2023-04-24 02:00:00
44502,44502,2023-03-14T13:00:00-61,61,313,159,2023-03-14 13:00:00
44506,44506,2023-06-05T10:00:00-51,51,83,63,2023-06-05 10:00:00
44531,44531,2023-03-06T23:00:00-71,71,469,0,2023-03-06 23:00:00
44534,44534,2023-06-16T13:00:00-51,51,83,38,2023-06-16 13:00:00
44546,44546,2023-06-25T03:00:00-71,71,469,21,2023-06-25 03:00:00
44547,44547,2023-07-01T08:00:00-51,51,83,14,2023-07-01 08:00:00
44551,44551,2023-04-03T12:00:00-61,61,313,186,2023-04-03 12:00:00
44552,44552,2023-02-09T00:00:00-51,51,87,0,2023-02-09 00:00:00
44556,44556,2023-04-29T08:00:00-61,61,313,82,2023-04-29 08:00:00
44560,44560,2023-07-28T16:00:00-61,61,313,1,2023-07-28 16:00:00
44561,44561,2023-09-13T16:00:00-71,71,469,52,2023-09-13 16:00:00
